name,url,rating,review_count,star_rating,location
FabHotel Tipsyy Inn Suites,https://www.agoda.com/fabhotel-heritage-heights/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,5.6,8.0,3.0,"Adarsh Nagar, Jaipur"
Hotel O Jagatpura Central Railway Station Jaipur,https://www.agoda.com/hotel-o-jagatpura-central-railway-station-jaipur/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,2.3,1.0,3.0,"Jaipur Airport, Jaipur"
Specious 1BHK City View OTT,https://www.agoda.com/specious-1bhk-city-view-ott/hotel/all/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,2.3,1.0,3.0,"Jaipur Airport, Jaipur"
Collection O Sunder Nagar Golvyas Formerly Hotel Vanshil,https://www.agoda.com/oyo-77294-hotel-vanshil/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tspTypes=6&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,8.9,35.0,3.0,"Bhanktrota, Jaipur"
PLAY IKshana Palette,https://www.agoda.com/play-ikshana-palette/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,9.3,211.0,4.0,"Vaishali Nagar, Jaipur"
Hotel O Shine,https://www.agoda.com/hotel-o-shine/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,5.1,5.0,4.0,"Bajaj Nagar, Jaipur"
"Hotel Crown Plaza, Malviya Nagar",https://www.agoda.com/hotel-crown-plaza-malviya-nagar/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,4.4,8.0,3.0,"Jaipur Airport, Jaipur"
Heiwa Heaven Resort,https://www.agoda.com/heiwa-heaven-resort/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tspTypes=2&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,7.7,95.0,4.0,"Jamdoli, Jaipur"
Nivas Farmstay,https://www.agoda.com/nivas-farmstay/hotel/all/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,,,4.0,"Jamdoli, Jaipur"
Jaipur Homestay Hawa Sadak,https://www.agoda.com/jaipur-homestay-hawa-sadak-h78701672/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,10.0,1.0,2.0,"Ram Nagar, Jaipur"
FabHotel Sunroof & Rooftop,https://www.agoda.com/sunroof-hotel-and-rooftop/hotel/wadgaon-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,,,3.0,"Jhotwara, Jaipur"
Hotel Jay ambey palace In Jaipur,https://www.agoda.com/hotel-jay-ambey-palace-in-jaipur/hotel/all/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,2.0,1.0,,"Removed from saved list Hotel Jay ambey palace In Jaipur Amer, Jaipur"
Super Hotel O Sector 16 Jaipur Formerly Aishwarya Inn,https://www.agoda.com/hotel-o-aishwarya-inn/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,8.0,1.0,3.0,"Jaipur Airport, Jaipur"
Hotel Rang Mahal Near Jaipur International Airport,https://www.agoda.com/oyo-7896-hotel-rang-mahal-h8841989/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,7.5,40.0,3.0,"Jaipur Airport, Jaipur"
Kanchan Kesari Village Resort,https://www.agoda.com/kanchan-kesari-village-resort/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,5.8,3.0,2.0,"Bhanktrota, Jaipur"
Private 3bhk Villa near Airport- Akira homes,https://www.agoda.com/private-3bhk-villa-near-airport-akira-homes/hotel/all/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,,,2.0,"Shanti Nagar, Jaipur"
FabHotel Pink Cozzy,https://www.agoda.com/fabhotel-pink-cozzy/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,,,3.0,"Jalupura, Jaipur"
FabHotel Grand Bala,https://www.agoda.com/fabhotel-grand-bala/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,7.6,3.0,3.0,"Mansarovar, Jaipur"
Hotel O Lakshya Inn,https://www.agoda.com/hotel-o-lakshya-inn/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,,,,
FabHotel Jaipur Casa,https://www.agoda.com/capital-o-69879-jaipur-casa-h13875489/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,,,3.0,"Jyothi Nagar, Jaipur"
TT Homes,https://www.agoda.com/tt-homes/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,10.0,6.0,4.0,"Govindpuri, Jaipur"
Super Townhouse Mansarovar Near Metro Station Formerly Dev Villas,https://www.agoda.com/oyo-364-hotel-dev-villas_2/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,5.9,218.0,4.0,"Mansarovar, Jaipur"
Desert Hotel and Spa,https://www.agoda.com/desert-hotel-and-spa/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,,,,
Hotel Neo,https://www.agoda.com/hotel-neo/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,8.7,9.0,5.0,"Jhotwara, Jaipur"
House No 87,https://www.agoda.com/house-no-87/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,7.9,57.0,5.0,"Shyam Nagar, Jaipur"
Hotel Astravista Suites,https://www.agoda.com/hotel-astravista/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,6.8,3.0,3.0,"Jaipur Airport, Jaipur"
Super Collection O Hathroi Market Near Dhuleshwar Garden formerly Hotel Rishi,https://www.agoda.com/collection-o-hathroi-market-dhuleshwar-gardern/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,8.6,11.0,3.0,"Hathroi, Jaipur"
"FabHotel Yuvraj Inn, Mansarovar",https://www.agoda.com/fabhotel-yuvraj-inn-mansarovar/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,,,,
Casa99,https://www.agoda.com/casa99/hotel/rajasthan-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,9.0,4.0,,"Vidhayadhar Nagar, Jaipur"
FabHotel Silver Stay 04,https://www.agoda.com/fabhotel-silver-stay-04/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,5.3,10.0,3.0,"Ashok Nagar, Jaipur"
Hotel Reeve Inn,https://www.agoda.com/hotel-reeve-inn/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,7.3,118.0,2.0,"Bani Park, Jaipur"
Super Townhouse by My Stay,https://www.agoda.com/townhouse-82693-hotel-my-best-stay/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tspTypes=2&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,7.8,37.0,4.0,"Bhanktrota, Jaipur"
Hotel Flora Enclave,https://www.agoda.com/hotel-flora-enclave/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,3.2,1.0,3.0,"Raja Park, Jaipur"
FabHotel Pink City,https://www.agoda.com/fabhotel-pink-city/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tspTypes=2&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,7.6,215.0,3.0,"Jaipur Airport, Jaipur"
Namli Haus Jaipur,https://www.agoda.com/namli-haus-a-boutique-luxury-stay-jaipur/hotel/all/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tspTypes=1&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,9.2,22.0,4.0,"Civil Lines, Jaipur"
Hotel RG Inn Sirsi Road Jaipur,https://www.agoda.com/hotel-rg-inn-sirsi-road-jaipur/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&tspTypes=1&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,8.0,37.0,3.0,"Kalwar, Jaipur"
SPOT ON Angle Paradise,https://www.agoda.com/spot-on-angle-paradise/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,,,4.0,"Hathroi, Jaipur"
Heritage Utsav Vilas,https://www.agoda.com/heritage-utsav-vilas-h36246274/hotel/jaipur-in.html?countryId=35&finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=2&children=0&rooms=1&maxRooms=0&checkIn=2025-12-19&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=1&showReviewSubmissionEntry=false&currencyCode=INR&isFreeOccSearch=false&los=1&searchrequestid=ca13cf08-ea17-4abf-b6d2-45c4edacdebf,7.8,18.0,3.0,"Vidhayadhar Nagar, Jaipur"
